names,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29
crocus_ioseph_1535_29,0.126726916,0.000267,0.000222,0.000855,0.019964912,0.000558,0.000452,0.000798,0.000351,0.04154238,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.410587044,0.091573029,0.000312,0.000236,0.000472,0.010584796,0.288202944,0.000195,0.000751,0.000544,0.000306,0.000243
crocus_ioseph_1535_30,0.039403098,0.000267,0.00992452,0.000855,0.00056,0.000558,0.000452,0.000798,0.174998197,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.010034695,0.000292,0.000204,0.000847,0.507613509,0.004249211,0.000312,0.000236,0.000472,0.000882,0.229987065,0.000195,0.000751,0.000544,0.010009125,0.000243
crocus_ioseph_1535_31,0.019997805,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.022137087,0.000321,0.000685,0.000383,0.069112044,0.000332,0.359289625,0.000204,0.000847,0.371776459,0.004249211,0.000312,0.000236,0.000472,0.010584796,0.065042076,0.000195,0.000751,0.05875958,0.000306,0.000243
crocus_ioseph_1535_32,0.000598,0.000269,0.029617178,0.000864,0.000565,0.010361227,0.000456,0.000806,0.000354,0.00275856,0.000324,0.010489068,0.000387,0.040396053,0.000335,0.215844188,0.000206,0.000855,0.561575509,0.004290844,0.000315,0.000238,0.000477,0.000891,0.055881629,0.000197,0.000758,0.059335289,0.000309,0.000245
crocus_ioseph_1535_33,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.030301458,0.000332,0.174939343,0.000204,0.02025186,0.604639973,0.004249211,0.000312,0.000236,0.000472,0.000882,0.142663247,0.000195,0.000751,0.000544,0.000306,0.000243
crocus_ioseph_1535_34,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.039495236,0.000383,0.001193519,0.000332,0.068210232,0.000204,0.000847,0.837503487,0.004249211,0.000312,0.000236,0.000472,0.000882,0.035934136,0.000195,0.000751,0.000544,0.000306,0.000243
crocus_ioseph_1535_35,0.001846898,0.000831,0.000692,0.002666407,0.00174437,0.001739476,0.061895619,0.002487971,0.001092723,0.008515176,0.001001574,0.002134098,0.001193925,0.094451574,0.001035018,0.091640569,0.000634,0.002638804,0.342269192,0.013245062,0.061460212,0.000735,0.001472808,0.002749716,0.293471591,0.000607,0.002341127,0.001694751,0.000955,0.000757
palsgr_acolas_1540_00,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.216534116,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.747346602
palsgr_acolas_1540_01,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.594937327,0.03335715,0.000312,0.000236,0.000472,0.000882,0.113555308,0.000195,0.000751,0.000544,0.000306,0.242808988
palsgr_acolas_1540_02,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.659983484,0.000847,0.216534116,0.004249211,0.000312,0.000236,0.000472,0.000882,0.094150015,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_03,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.002731794,0.000321,0.000685,0.718378864,0.001193519,0.000332,0.000292,0.000204,0.000847,0.235939409,0.004249211,0.000312,0.000236,0.000472,0.000882,0.016528844,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_04,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.01268051,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.359344348,0.0043333,0.000318,0.00024,0.000482,0.0009,0.006961283,0.000199,0.000766,0.000554,0.000313,0.603821594
palsgr_acolas_1540_05,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.359344348,0.034017265,0.000318,0.00024,0.000482,0.0009,0.036645248,0.000199,0.000766,0.000554,0.000313,0.554348319
palsgr_acolas_1540_06,0.000604,0.000272,0.000226,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.854077104,0.0043333,0.000318,0.00024,0.000482,0.0009,0.016855938,0.000199,0.000766,0.000554,0.000313,0.109088839
palsgr_acolas_1540_07,0.010396027,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.010184492,0.001205212,0.000335,0.000295,0.068789492,0.000855,0.835911394,0.023886264,0.000315,0.000238,0.000477,0.000891,0.036286209,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_08,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.029559674,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.514443788,0.000847,0.294155287,0.013951858,0.000312,0.000236,0.000472,0.000882,0.113555308,0.000195,0.000751,0.019948994,0.000306,0.000243
palsgr_acolas_1540_09,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.485335849,0.000847,0.371776459,0.004249211,0.000312,0.000236,0.000472,0.000882,0.113555308,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_10,0.000593,0.009969339,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.679388777,0.000847,0.245642055,0.043059797,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_11,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.010387297,0.000383,0.001193519,0.000332,0.000292,0.640578192,0.000847,0.303857934,0.004249211,0.000312,0.000236,0.000472,0.000882,0.02623149,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_12,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.805523181,0.000847,0.129210298,0.03335715,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_13,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.03215169,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.59786584,0.000855,0.277441915,0.033683974,0.000315,0.000238,0.000477,0.000891,0.036286209,0.000197,0.000758,0.010346738,0.000309,0.000245
palsgr_acolas_1540_14,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.011002923,0.000335,0.000295,0.735033782,0.020450282,0.003106031,0.004290844,0.000315,0.000238,0.000477,0.000891,0.212644991,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_15,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.774224623,0.000855,0.091285423,0.004290844,0.000315,0.000238,0.000477,0.000891,0.11466789,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_16,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.689091424,0.000847,0.206831469,0.013951858,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_17,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.15544587,0.000847,0.400884398,0.004249211,0.000312,0.000236,0.000472,0.000882,0.02623149,0.000195,0.000751,0.000544,0.398114983,0.000243
palsgr_acolas_1540_18,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.524146434,0.000847,0.245642055,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.184656761,0.000243
palsgr_acolas_1540_19,0.00061,0.000275,0.000229,0.000881,0.000576,0.000575,0.000465,0.000822,0.000361,0.002813695,0.000331,0.000705,0.000395,0.061190527,0.000342,0.0003,0.669776656,0.000872,0.193045328,0.004376605,0.000321,0.000243,0.000487,0.010902135,0.047005002,0.000201,0.000774,0.00056,0.000316,0.00025
palsgr_acolas_1540_20,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.824928474,0.000847,0.100102359,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.010453714,0.000544,0.000306,0.029350767
palsgr_acolas_1540_21,0.000598,0.000269,0.323548482,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.020286778,0.000387,0.001205212,0.000335,0.000295,0.235350565,0.000855,0.375419017,0.004290844,0.000315,0.000238,0.000477,0.000891,0.026488499,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_22,0.000593,0.000267,0.601785952,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.010549214,0.352371166,0.013951858,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_23,0.000593,0.000267,0.68910977,0.000855,0.00056,0.000558,0.010154381,0.000798,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.245642055,0.004249211,0.000312,0.000236,0.000472,0.000882,0.016528844,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_24,0.000593,0.000267,0.611488599,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.362073812,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_25,0.000593,0.000267,0.301003913,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.604639973,0.004249211,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_26,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.012434441,0.310806006,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.439694984,0.004249211,0.000312,0.000236,0.000472,0.000882,0.220284419,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_27,0.000598,0.000269,0.010021758,0.000864,0.000565,0.000564,0.000456,0.030199128,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.59786584,0.000855,0.228453365,0.004290844,0.000315,0.000238,0.000477,0.000891,0.11466789,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_28,0.000598,0.000269,0.705659178,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.011002923,0.000335,0.000295,0.000206,0.000855,0.248048785,0.004290844,0.000315,0.000238,0.000477,0.000891,0.016690788,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_29,0.000604,0.000272,0.692852122,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.000208,0.000863,0.240608487,0.014227955,0.000318,0.00024,0.000482,0.0009,0.036645248,0.000199,0.000766,0.000554,0.000313,0.000248
palsgr_acolas_1540_30,0.000604,0.000272,0.297065918,0.000872,0.000571,0.000569,0.000461,0.000814,0.000357,0.01268051,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.079364796,0.000863,0.53744814,0.0043333,0.000318,0.00024,0.000482,0.0009,0.056434558,0.000199,0.000766,0.000554,0.000313,0.000248
palsgr_acolas_1540_31,0.000604,0.000272,0.000226,0.000872,0.010465349,0.000569,0.000461,0.000814,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.000297,0.603781517,0.000863,0.299976418,0.0043333,0.000318,0.00024,0.000482,0.0009,0.056434558,0.000199,0.000766,0.000554,0.000313,0.010142288
palsgr_acolas_1540_32,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.737604656,0.000847,0.235939409,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_33,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.854036413,0.000847,0.080697066,0.004249211,0.000312,0.000236,0.000472,0.000882,0.045636783,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_34,0.000593,0.000267,0.000222,0.000855,0.029667559,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.010896165,0.000332,0.000292,0.000204,0.000847,0.17772353,0.013951858,0.000312,0.000236,0.000472,0.000882,0.045636783,0.000195,0.000751,0.000544,0.708599668,0.000243
palsgr_acolas_1540_35,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.010253871,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.000295,0.000206,0.000855,0.532182379,0.004290844,0.000315,0.000238,0.000477,0.000891,0.046083919,0.000197,0.000758,0.000549,0.392217888,0.000245
palsgr_acolas_1540_36,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.010500824,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.31356058,0.013951858,0.000312,0.000236,0.000472,0.000882,0.094150015,0.000195,0.000751,0.000544,0.533952033,0.000243
palsgr_acolas_1540_37,0.000598,0.000269,0.17658283,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.235439608,0.000206,0.000855,0.512586959,0.004290844,0.000315,0.000238,0.010274838,0.000891,0.046083919,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_38,0.000598,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.00275856,0.000324,0.000691,0.000387,0.001205212,0.000335,0.666538855,0.000206,0.000855,0.101083133,0.014088554,0.000315,0.000238,0.000477,0.000891,0.202847281,0.000197,0.000758,0.000549,0.000309,0.000245
palsgr_acolas_1540_39,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.630963725,0.000204,0.000847,0.265047348,0.052762443,0.000312,0.000236,0.000472,0.000882,0.016528844,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_40,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.145831403,0.000204,0.000847,0.818098194,0.004249211,0.000312,0.000236,0.000472,0.000882,0.006826197,0.000195,0.010453714,0.000544,0.000306,0.000243
palsgr_acolas_1540_41,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.000847,0.31356058,0.004249211,0.000312,0.000236,0.000472,0.000882,0.02623149,0.000195,0.000751,0.000544,0.000306,0.621212199
palsgr_acolas_1540_42,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.060947673,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.187426177,0.004249211,0.000312,0.000236,0.000472,0.000882,0.045636783,0.000195,0.000751,0.000544,0.000306,0.689130724
palsgr_acolas_1540_43,0.000593,0.000267,0.000222,0.000855,0.00056,0.010260696,0.000452,0.000798,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.158318237,0.023654504,0.000312,0.000236,0.000472,0.000882,0.084447369,0.000195,0.000751,0.000544,0.000306,0.689130724
palsgr_acolas_1540_44,0.000593,0.000267,0.000222,0.010558069,0.010262266,0.000558,0.000452,0.010500824,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.090399712,0.004249211,0.000312,0.000236,0.000472,0.000882,0.152365894,0.000195,0.000751,0.000544,0.000306,0.708536017
palsgr_acolas_1540_45,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.303857934,0.004249211,0.000312,0.000236,0.000472,0.000882,0.132960601,0.000195,0.000751,0.000544,0.000306,0.543591027
palsgr_acolas_1540_46,0.000593,0.000267,0.000222,0.000855,0.00056,0.019963342,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.614342619,0.03335715,0.000312,0.000236,0.000472,0.000882,0.074744722,0.000195,0.000751,0.000544,0.000306,0.242808988
palsgr_acolas_1540_47,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.504989349,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.44939763,0.004249211,0.000312,0.000236,0.000472,0.000882,0.02623149,0.000195,0.000751,0.000544,0.000306,0.000243
palsgr_acolas_1540_48,0.010295158,0.000267,0.000222,0.000855,0.00056,0.000558,0.495286703,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.01960882,0.000847,0.371776459,0.023654504,0.000312,0.000236,0.000472,0.000882,0.035934136,0.000195,0.029859007,0.000544,0.000306,0.000243
palsgr_acolas_1540_49,0.000953,0.000429,0.000357,0.00137617,0.0009,0.000898,0.469003593,0.001284076,0.000564,0.004394801,0.000517,0.001101438,0.000616,0.001920085,0.000534,0.000469,0.000327,0.001361924,0.301523721,0.006835961,0.000502,0.000379,0.00076,0.001419167,0.198292457,0.000313,0.001208288,0.000875,0.000493,0.000391
dieth_ioseph_1544_00,0.000593,0.368967257,0.029329813,0.059071301,0.00056,0.000558,0.000452,0.000798,0.000351,0.022137087,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.000847,0.168020884,0.130383615,0.155554393,0.000236,0.000472,0.000882,0.006826197,0.000195,0.0492643,0.000544,0.000306,0.000243
dieth_ioseph_1544_01,0.000593,0.000267,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.029458501,0.012434441,0.000321,0.000685,0.000383,0.001193519,0.000332,0.000292,0.000204,0.0493598,0.235939409,0.06246509,0.310796735,0.000236,0.000472,0.049395382,0.181473833,0.000195,0.039561654,0.000544,0.000306,0.01964812
dieth_ioseph_1544_02,0.010295158,0.106995803,0.000222,0.000855,0.00056,0.000558,0.000452,0.029906117,0.000351,0.04154238,0.000321,0.000685,0.000383,0.020598812,0.000332,0.000292,0.000204,0.010549214,0.303857934,0.023654504,0.1361491,0.000236,0.000472,0.000882,0.181473833,0.000195,0.058966947,0.02965164,0.039117065,0.000243
dieth_ioseph_1544_03,0.000593,0.009969339,0.000222,0.000855,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.000383,0.001193519,0.097358513,0.000292,0.000204,0.000847,0.507613509,0.06246509,0.000312,0.000236,0.000472,0.000882,0.307608236,0.000195,0.000751,0.000544,0.000306,0.000243
dieth_ioseph_1544_04,0.155834855,0.000267,0.000222,0.126989826,0.00056,0.000558,0.000452,0.000798,0.000351,0.002731794,0.000321,0.000685,0.262354482,0.001193519,0.000332,0.000292,0.000204,0.000847,0.255344702,0.004249211,0.000312,0.000236,0.000472,0.000882,0.181473833,0.000195,0.000751,0.000544,0.000306,0.000243
dieth_ioseph_1544_05,0.127968549,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.059592259,0.000354,0.01255627,0.000324,0.000691,0.000387,0.001205212,0.000335,0.137462507,0.000206,0.000855,0.346025886,0.033683974,0.000315,0.000238,0.000477,0.049879343,0.075477049,0.000197,0.000758,0.14751468,0.000309,0.000245
dieth_ioseph_1544_06,0.000604,0.119007831,0.000226,0.000872,0.000571,0.000569,0.010355329,0.020603283,0.000357,0.002785855,0.000328,0.000698,0.000391,0.001217138,0.000339,0.099244031,0.000208,0.010757975,0.260397797,0.063701231,0.000318,0.32676394,0.000482,0.0009,0.076223869,0.000199,0.000766,0.000554,0.000313,0.000248
dieth_ioseph_1544_07,0.1769571,0.000269,0.000224,0.000864,0.000565,0.000564,0.000456,0.000806,0.000354,0.071342531,0.000324,0.000691,0.000387,0.001205212,0.059121563,0.35301213,0.000206,0.000855,0.120678553,0.004290844,0.000315,0.000238,0.000477,0.000891,0.036286209,0.000197,0.000758,0.14751468,0.019904902,0.000245
